2,hɨwɨ-r,4.give.PFV-CVB,hɨwɨs
1,l-ejč',PV-1.jump.IMP,lalčis
1,gič'e-r=a,fear.IPFV-CVB=be,gič'es
1,gič'i-r=a,fear.PFV-CVB=be,gič'es
1,l-aˤjči-r,PV-1.jump.PFV-CVB,lalčis
1,l-ɨjči-r,PV-1.jump.PFV-CVB,lalčis
1,gʲ-aɢa-ma,PV-1.look.IPFV-LIM,gʲawɢas
1,ruʔu-r-diš,4.become.IPFV-CVB-NEG,wɨkɨs
1,jiχeˁ-r=a,1.carry.away.IPFV-CVB=be,jɨχɨs
2,d-aχ-a,HPL-run-IMP,?
1,χ-aq',PV-1.catch.IMP,χaq'as
1,hiši-r-diš,4.become.PFV-CVB-NO,wɨkɨs
1,jaχ,1.run.IMP//,daχas
1,χa-q-aq',PV-RE-1.hold.IMP,χaqaq'as
1,l-a<l>či-r,PV-<HPL>jump.PFV-CVB,lalčis
1,hac'a-d,4.know.IPFV-ATTR,wac'as
1,χa-q-aq'u-r,PV-RE-1.catch.PFV-CBV,χaqaq'as
1,χa-q-ǯ-aq'ɨ-r-i-jden,PV-RE-NEG-1.catch.PFV-CVB-COP2-IRR,χaqaq'as
1,jɨχe-s-ij,1.carry.away-INF-PST,jɨχɨs
1,hɨkɨ-s-dɨ-diš-ij,1.become.PFV-INF-ATTR-NO-PST,wɨkɨs
2,w-iʔi-d,3-come.IPFV-ATTR,wiʔi
1,s-ü<d>q'u-r=a,PV-<HPL>sit.PFV-CVB=be,suq'us
1,w-iʔi-na,3-come.IPFV-CVB,wiʔi
1,s-ü<r>q'u-d,PV-<2>sit.PFV-ATTR,suq'as
2,r-iši-r=a,2-become.PFV-CVB=be,wɨkɨs
1,hak'a-r=a,hold-CVB=be,hak'as
1,χɨˁ-ʁ-ɨχɨ-d,PV-PV-1.stand-ATTR,?
2,tormozit,stop[R],tormozitʲ
2,hɨʔɨ-jne=xʷa,4.do.PFV-COND=ADD,waʔas
1,s-ɨ<w>χɨ-r=a,PV-<3>push.PFV-CVB=be,sɨχɨs
1,s-ɨ<w>χɨ-jne=xʷa,PV-<3>push.PFV-TEMP2=ADD,sɨχɨs
1,gʲ-a<r>ɢɨ-r=xʷa,PV-<2>look.PFV-CVB=ADD,gʲawɢas
1,haʁowʁu-s,quarrel-INF,haʁowʁus
3,gʲ-aɢɨ-d=xʷa,PV-1.look.PFV-ATTR=ADD,gʲawɢas
2,hu<r>xu-s,<2>say-INF,huxus
1,s-ɨ<w>χɨ-r=xʷa,PV-<3>push.PFV-CVB=ADD,sɨχɨs
1,haʔa-s=xʷa,4.do-INF=ADD,waʔas
2,d-ɨxɨ-r=xʷa,HPL-go.PFV-CVB=ADD,wuruʔus
1,s-e<l>č'u-r=a,DOWN-<HPL>move.PFV-CVB=be,sekeč'us
1,s-e<l>č'u-jne,DOWN-<HPL>move.PFV-TEMP2,sekeč'us
2,huxu-r=xʷa,1.say.PFV-CVB=ADD,wuxus
5,huxu-r=xʷa,4.say.PFV-CVB=ADD/1.say.PFV-CVB=ADD,wuxus
1,hu<r>xu-jne,<2>say-COND,huxus
1,hɨga-r-i,4.want.IPFV-CVB-COP2,hɨkɨs
1,huxu-d-i,4.say.PFV-ATTR-COP2,wuxus
1,huxu-s,4.say-INF/1.say-INF,wuxus
1,hɨga-r=iʔ-i,4.want.IPFV-CVB=COP1-PST,hɨgas
1,rasxodilsʲa,go.away[R],?
1,haˁ<r>χɨˁ-r,<1>go.PFV-CVB,wuruʔus
1,a<r>gɨ-r,<2>stay.PFV-CVB,adgas
1,jiq'ɨ-r,1.die.PFV-CVB,?
2,q'ɨx-e,senior-ADJ,q'ʷixdɨ
6,d-ɨʔɨ-r,HPL-do.PFV-CVB,waʔas
1,d-ɨʔɨ-d-ʲa,HPL-do.PFV-ATTR-IN.EL,waʔas
2,služitʲ,serve[R],služitʲ
2,q-i<d>q'ɨ-r,RE-<HPL>bring.PFV-CVB,?
1,qa-d-ɨʔɨ-r,RE-HPL-do.PFV-CVB,?
1,hiši-r,NPL.become.PFV-CVB,wɨkɨs
1,q-i<d>q'ɨ-r,RE-<4>bring.PFV-CVB,?
1,l-i<r>xu-r,UP-<1>drown.PFV-CVB,?
2,q'ɨx-e,senior-ADJ,?
1,le-d-eq'a,PV-HPL-deliver-IMP,?
1,d-ɨʔɨ-d-e-k-la,HPL-do.PFV-ATTR-OBL-SUB-EL,waʔas
1,d-ɨ<r>q'ɨ-r,HPL-<HPL>die.PL.PFV-CVB,wiq'es
1,d-ɨ<r>q'ɨ-jne,HPL-<HPL>die.PFV-COND,wiq'es
1,a<r>gɨ-r,<2>IN.stay.PFV-CVB,?
1,jiq'ɨ-ga,1.die.PFV-TEMP,wiq'es
3,jiq'ɨ-r,1.die.PFV-CVB,wiq'es
1,gʲ-e<r>gɨ-r,UNDER-<1>stay.PFV-CVB,gebgas
1,jiq'i-ga,1.die.PFV-TEMP,wiq'es
1,le-r-eq'-a,PV-2-deliver-IMP,?
1,d-ɨwɨ-r,HPL-give.PFV-CVB,hɨwɨs
1,hiši-d-ʲa-q-la,4.become.PFV-ATTR-IN.EL-SUB-EL,wɨkɨs
2,ješemiš d-iši-r,live HPL-become.PFV-CVB,ješemiš wɨkɨs
1,ješemiš r-iši-r,live 2-become.PFV-CVB,ješemiš wɨkɨs
1,a<r>gɨ-r,<2>IN.stay.PFV-CVB,adgas
1,r-ɨxɨ-r,2-go.PFV-CVB,?
1,w-aʔa-r-i-j,3-do.IPFV-CVB-COP2-PST,waʔas
1,w-aʔa-r-i,3-do.IPFV-CVB-COP2,waʔas
1,uvažat d-aʔa-r-i,respect[R] 4-do.IPFV-CVB-COP1,uvažat waʔas
1,d-aʔa-r-i,4-do.IPFV-CVB-COP1,waʔas
1,w-ɨlc'a-r-i,3-give.IPFV-CVB-COP2,hɨwɨs
1,q-i<d>q'ɨ-dʲ-a-k-la,RE<HPL>come.PFV-ATTR-IN.EL-SUB-EL,?
1,qa-w-aʔa-r-diš,RE-3-do.IPFV-CVB-NO,qawaʔas
1,qa-w-aʔa-s,RE-3-do.IPFV-INF,qawaʔas
1,ruʔu-r-dɨš,1.become.IPFV-CVB-NO,wuruʔus
1,d-ɨrɨq'ɨ-d-ʲa,HPL-die.PFV-ATTR-IN.EL,wiq'es
1,argɨ-r,1.stay.PFV-CVB,adgas
1,r-iq'ɨ-r,2-die.PFV-CVB,?
1,r-iši-r=a-ma,2-become.PFV-CVB=be-Q,wɨkɨs
1,r-iši-r=a-ma?,2-become.PFV-CVB=be-Q,wɨkɨs
1,d-iši-r=xʷa,HPL-become.PFV-CVB=ADD,wɨkɨs
1,w-iši-r=a-j,3-become.PFV-CVB=be-PST,wɨkɨs
1,aramiš w-aʔa-s,search 3-do.IPFV-INF,aramiš waʔas
2,du-ruʔu-s-dɨ,HPL-go-INF-ATTR,wuruʔus
1,li<w>ix-ne,UP-<3>put(?)-COND,?
1,s-a<p>ta-s,PV-<3>leave-INF,saptas
3,li<w>i-r,<3>eat.PFV-CVB,?
1,du-ruʔu-s-ɨ,HPL-go-INF-FUT,wuruʔus
2,ha<w>ɨ-r=xa,<3>do.PFV-CVB=ADD,waʔas
1,l-ü<t>kü-r,PV-<HPL>fall.PFV-CVB,lukas
2,s-e<t>χɨ-r=xʷa,PV-<HPL>sleep.PFV-CVB=ADD,?
1,l-üzü-r=xʷa,PV-HPL.stand.PFV-CVB=ADD,?
2,hɨʔɨ-r=xʷa,NPL.do.PFV-CVB=ADD,waʔas
1,le<d>qi-ne=xwa,???=ADD,?
1,huxur=xʷa,say.PFV-CVB=ADD,?
3,liʔi-n,4.eat.PFV-NMLZ,?
2,raˤʁɨ-n,4.drink.PFV-NMLZ,raˤʁas
1,k-i<r>xu-r,CONT-<1>appear.PFV-CVB,?
2,raˤʁa-r=a,4.drink.IPFV-CVB=be,raˤʁas
1,ke-ʁ-ojči-r,???.PFV-CVB(AOR),?
1,k-iχɨ-r=xʷa,PV-1.touch.PFV-CVB=ADD,?
1,kʲ-iχɨ-r,PV-1.touch.PFV-CVB,?
1,d-eʔ,4-pull.IMP,beʔes
1,hɨʔɨ-r=xʷa,4.do.PFV-CVB=ADD,waʔas
1,ma<b>-diš-ma,remain<3>-NO-Q,?
1,gʲa-r-ɨɢa-ma=xʷa,PV-2-look.IPFV-LIM=ADD,gʲawɢas
1,?,?,?
2,ʁ-agu-d,PV-4.see.PFV-ATTR,?
1,xu-jne=xa,say.PFV-COND=ADD,huxus
1,k-eʁiji-r,SURF-???.PFV-CVB,?
3,l-at'u-r,PV-4.end.PFV-CVB,?
3,jaʁmiš haʔa-r=a,gather 4.do.IPFV-CVB=be,jaʁmiš waʔas
1,jaʁmiš hɨʔɨ-d-ʲa,gather 4.do.PFV-ATTR-IN.EL,jaʁmiš waʔas
3,hɨʔɨ-d-ʲa,4.do.PFV-ATTR-IN.EL,waʔas
1,q-i<d>q'ɨ-r,RE-<APL>bring.PFV-CVB,?
1,riχa-r=a,4.wash.IPFV-CVB=be,?
2,i<l>xe-r=a,<APL>IN.4.put.IPFV-CVB=be,ixin
1,suzmiš hiši-d-ʲa,strain 4.become.PFV-ATTR-IN.EL,suzmiš wɨkɨs
1,hiši-d-ʲa,4.become.PFV-ATTR-IN.EL,wɨkɨs
1,s-e<r>χa-r=a,PV-<APL?>slice.IPFV-CVB=be,sedχɨn
1,s-e<d>χa-d-ʲa,PV-<NPL>slice.IPFV-ATTR-IN.EL,sedχɨn
7,q-aʔa-r=a,RE-do.IPFV-CVB=be,hɨʔɨn
1,zharim,1.PL.grill,zharitʲ
2,kʲi-w-ɨχa-r=а,PV-3-add.IPFV-CVB=be,?
1,q'-aʔa-r=a,RE-4.do.IPFV-CVB=be,hɨʔɨn
1,q-a<w>a-r=a,RE-<3>do.PFV-CVB=be,hɨʔɨn
1,q-ɨʔɨ-r,RE-4.do.PFV-CVB,hɨʔɨn
1,k-i<r>χa-r=a,PV-<IPFV>4.mix.IPFV-CVB=be,?
1,hiši-ne,1.become.PFV-COND,wɨkɨs
1,jiši-n,4.become.PFV-NMLZ,wɨkɨs
1,si-j-ǯu-č'u-n,PV-PV-NEG-4.overboil.PFV-NMLZ,sijč'in
1,qɨˤrki-d-kal-dɨ,hot.OBL-ATTR-SIMIL-ATTR,?
1,haʔa-d-i,4.do.IPFV-ATTR-COP2,waʔas
2,s-i<l>xe-r=a,<APL>put.IPFV-CVB=be,sixin
1,w-išid-ʲa,3-become.PFV-ATTR-IN.EL,wɨkɨs
1,w-iši-ne,3-become.PFV-COND,wɨkɨs
1,ruʔu-d-i,4.become.IPFV-ATTR-COP2,wuruʔus
1,ile-s-dɨ,4.eat-INF-ATTR,iles
1,h-uʔu-s-ixi-r,EMPH-up-DOWN-4.put.PFV-CVB,ixin
1,hawɨ-d-ʲa,<3>do.PFV-CVB-ATTR-IN.EL,waʔas
2,a-ʁ-a<b>χu-r=a,PV-PV-<3>round.slice-CVB=be,aʁabχun
1,a-ʁ-a<b>χu-d,PV-PV-<3>round.slice.PFV-ATTR,aʁabχun
2,haʔa-ga,4.do.IPFV-TEMP,waʔas
2,a-ʁ-a<b>χu-d,PV-PV-<3>round.slice-ATTR,aʁabχun
1,le<b>ču-r=a,<4>take.IPFV-CVB=be,lečun
1,le<b>ču-r=a,<3>take.IPFV-CVB=be,lečun
1,hɨʔɨ-d-baj-dɨ,4.do.PFV-ATTR-CONTR-ATTR,waʔas
1,iχe-d-ʲa,put.IPFV-ATTR-IN.EL,ixin
1,li-w-i<r>xe-r=a,UP-3-<IPFV>put.IPFV-CVB=be,lixin
1,u<d>χu-r,<4>forget.PFV-CVB,udxun
1,l-i<w>xi-r,UP-<3>put.PFV-CVB,lixin
1,li<w>χi-r,UP-<3>put.PFV-CVB,?
1,l-i<w>xi-d-ʲa,UP-<3>put.PFV-ATTR-IN.EL,lixin
2,q'-a<w>a-r=a,RE-<3>do.IPFV-CVB=be,hɨʔɨn
2,gʲ-e<d>ɢɨ-r,PV-<4>see.PFV-CVB,gʲaɢas
1,w-urχa-ga,3-boil.IPFV-TEMP,???
1,s-u<d>q'ɨ-r,PV-<HPL>seat.PFV-CVB,siq'un
1,hɨga-d-i,4.want.IPFV-ATTR-COP2,hɨgɨn
1,kʲi-w-ɨχa-r,PV-3-add.IPFV-CVB,?
1,mɨslʲaʔaˁt ha<w>ɨ-r=xʷa,deliberate <3>do.PFV-CVB=ADD,mɨslʲaʔaˁt waʔas
1,ha<w>ɨ-r=xʷa,<3>do.PFV-CVB=ADD,waʔas
3,w-aʁa-s,3-ask.for-INF,waʁas
1,qʲaʁat'ɨ-r=xʷa,choose.PFV-CVB=ADD,q'eʁires
1,s-ü<d>q'u-r=xʷa,PV-<HPL>sit.PFV-CVB=ADD,suq'us
3,hɨxɨ-r=a,1.go.PFV-CVB=be,wuruʔus
1,hiši-j,NPL.become.IMP-OPT,wɨkɨs
1,idi,go.IMP[R],?
1,je ješemiš,// live,// ješemiš
5,ješemiš hiš,live 1.become.IMP,ješemiš hɨkɨs
5,hiš,1.become.IMP,hɨkɨs
1,hiš,1.become.IMP COP2,wɨkɨs
1,hɨxɨ-jne,1.go.PFV-COND,wuruʔus
1,w-aʔ,3-do.IMP,?
1,kef de,fun pull.IMP,kef deʔes
1,de,pull.IMP,deʔes
1,hɨxɨ-jne-xʷa,1.go.PFV-COND=ADD,wuruʔus
2,w-iš-i-j,3-become.IMP-COP2-PST,wɨkɨs
3,rɨχ,go.IMP,?
1,ɢɨχɨ-d,1.hide.PFV-ATTR,ɢirq'as
1,dagul j-iši-d,secrecy 1-become.PFV-ATTR,dagul wɨkɨs
1,j-iši-d,1-become.PFV-ATTR,wɨkɨs
1,h-ixɨ-jne=xʷa,1-go.PFV-TEMP2=ADD,?
2,l-at'u-r=a,PV-4.end.PFV-CVB=be,?
1,hɨwɨ-s-ɨ,4.give-INF-FUT,hɨwɨs
1,riχ,1.go.IMP,ruʔus
1,dereχe d-aʔ-a,deceive HPL-do-IMP,dereχe waʔas
1,d-aʔ-a,HPL-do-IMP,waʔas
1,a-d-ɨ<r>ga-r=a,IN-HPL-<IPFV>stay.IPFV-CVB=be,adgas
1,w-ɨʔɨ-n,3-do.PFV-NMLZ,waʔas
1,l-i<j>i-n,UP-<HPL>do.PFV-NMLZ,haʔas
1,wu-ruʔu-d,3-go.IPFV-ATTR,ruʔus
1,ruxu-r-i,1.speak.IPFV-CVB-СOP2,huxus
1,hɨxɨ-ne,1.go.PFV-COND,wuruʔus
1,l-e<l>č'u-r,UP-<HPL>move.PFV-CVB,leč'us
1,du-ruʔu-ma,HPL-go.IPFV-LIM,wɨkɨs
1,ʁa-d-ɨ<r>ga-d,OUT-HPL-<IPFV>stay.IPFV-ATTR,?
1,jiši-r,1.become.PFV-CVB,wɨkɨs
1,dɨ-q'ɨrq'ɨ-n-bɨr,HPL-die.IPFV-NMLZ-PL,wiq'es
1,ruʔu-r-i,1.become.IPFV-CVB-COP2,wuruʔus
1,gɨˤ-d-ɨˤrχaˤ-r,<HPL>meet.IPFV-CVB,?
1,gɨˤ<d>χɨˤ-jne,<HPL>meet.up.PFV-COND,?
1,χ-u<l>ka-r=a,PV-<HPL>ask.IPFV-CVB=be,χutkas
1,huxu-jne,HPL.say.PFV-COND,wuxus
1,ruxu-r=a,1.say.IPFV-CVB=be,ruxus
1,haˤ<r>χɨ-r,<1>leave.PFV-CVB,wuruʔus
1,haˤ<d>χɨˤ-r=a,<HPL>leave.PFV-CVB=be,wuruʔus
1,dɨ-rq'ɨrq'ɨ,HPL-die.IPFV-CVB=be,wiq'es
1,du-ruʔu-r=a,HPL-go.IPFV-CVB=be,wɨkɨs
1,ge<d>ɢɨ-jne,PV-<HPL>look.PFV-COND,gʲaɢas
1,hɨxɨ-s-ɨ,1.go.PFV-INF-FUT,wuruʔus
1,dajanaǯaɣ haʔa-s,stay 4.do-INF,? waʔas
1,r-iq'i-r=a-d,2-die.PFV-CVB=be-ATTR,wiq'es
1,gʲ-a<r>ɢa-s,PV-<2>look-INF,gʲawɢas
1,r-iq'i-r,2-die.PFV-CVB,wiq'es
1,a-d-ɨ<r>ga-r=a=xa,IN-HPL-<IPFV>stay.IPFV-CVB=be=ADD,adgas
1,ǯ-ü<d>χu-d,NEG-<HPL>ANPL.give.birth.PFV-ATTR,wuχus
3,d-uruʔu-r=a,HPL-go.IPFV-CVB=be,wɨkɨs
1,la-w-ɨ<r>t'ɨ-r=a,PV-3-<IPFV>end.IPFV-CVB=be,labt'was
1,q-uˤ<t>ʁuˤ-r=a,RE-<HPL>go.to.IPFV-CVB=be,?
1,d-ɨxɨ-d,HPL-go.PFV-ADD,wuruʔus
1,jaʁmiš q-i<d>ši-r,gather RE-<HPL>become.PFV-CVB,jaʁmiš hɨkɨs
1,q-i<d>ši-r,RE-<HPL>become.PFV-CVB,hɨkɨs
1,q-ɨwɨ-r,RE-<3>give.PFV-CVB,hɨwɨs
2,ješemiš d-uruʔu-r=a,live HPL-go.PFV-CVB=be,ješemiš wɨkɨs
2,d-uruʔu-r=a,HPL-go.PFV-CVB=be,wɨkɨs
1,??,?,?
1,j-aχɨ-r,̃NPL-run.PFV-CVB,jaχas
1,ješemiš q-uˤ<r>ʁuˤ-r=a,live RE-<2>go.to.IPFV-CVB=be,ješemiš ?
2,ješemiš ruʔu-r=a,live 4.go.IPFV-CVB=be,ješemiš wuruʔus
2,ruʔu-r=a,4.go.IPFV-CVB=be,wuruʔus
1,wu-ruʔg-u-r=a,3-go.PFV-CVB=be,wuruʔus
1,ješemiš d-uruʔu-r=a,live HPL-go.IPFV-CVB=be,ješemiš wɨkɨs
1,la-w-urda-r=a,PV-3-end.IPFV-CVB=be,?
1,ješemiš du-ruʔu-r-i-j,live HPL-go.IPFV-CVB-COP2-PST,ješemiš wuruʔus
1,ješemiš ruʔur-i-j,live go.IPFV-COP2-PST,ješemiš wuruʔus
1,ruʔur-i-j,go.IPFV-COP2-PST,wuruʔus
1,w-iši-r,3-become.PFV-CVB,?
1,haˁ<b>χ-ɨ-ˁ-ne,<4>go.away-PFV-TEMP,?
1,jaʁmiš d-aʔa-r=a,gather HPL-do.IPFV-CVB=be,jaʁmiš haʔas
1,d-aʔa-r=a,HPL-do.IPFV-CVB=be,haʔas
1,k-uč'ü-r,PV-4.begin.PFV-CVB,?
1,χe-ʁ-ɨle-r=a,take.away-CVB=be,?
1,qɨ-wɨlc'a-r=a,RE-4.give.IPFV-CVB=be,?
1,i<t>xu-r,<4>IN.appear.PFV-CVB,?
1,ʁ-agu-ga,PV-1.see.PFV-TEMP1,?
1,w-ɨrɨhɨ-r-i-j,3(?)-?-CVB-COP2-PST,?
1,hiši-jne,4.become.PFV-COND,wɨkɨs
1,ɢuru wu-ruʔu-r-i-j,dry 3-become.IPFV-CVB-PST,ɢuru wɨkɨs
1,wu-ruʔu-r-i-j,3-become.IPFV-CVB-PST,wɨkɨs
1,q-ac'a-r,RE-4.know.IPFV-CVB,?
1,haʔa-s-i-jden,4.do-INF-PST-IRR,waʔas
1,χaq'a-s,hold-INF,χaq'as
2,ruʔu-r-dɨš,1.go.IPFV-CVB-NO,wuruʔus
1,l-ešu-s,PV-1.take-INF,lewšus
1,w-ɨ-d-kal-dɨ,1-give-ATTR-SIMIL-ATTR,?
1,q-uˁʁuˁ-r=a,RE-1.go.to.IPFV-CVB=be,?
1,q-ɨ<r>q'ɨ-r,RE-<1>come.PFV-CVB,qirq'as
2,jeta-r=a,4.knock.IPFV-CVB=be,?
1,wu-ruʔu-r,3-go.PFV-CVB-be,?
1,l-u<r>zu-r,PV-<2>stand.PFV-CVB,?
1,haʔa-maʔ,4.do.IPFV-LIM,waʔas
1,rɨˤxɨ-r=a,leave.to.PFV-CVB=be,?
1,b-iʔi-r,4-pull.PFV-CVB,beʔes
6,ruxa-r=a,1.say.IPFV-CVB=be,?
1,i-j-den,go.IPFV-PST-IRR,?
1,geʁi-r=aʔ,pull-IMP,?
1,gʲa-r-aɢ,PV-2-look.IMP,gʲawɢas
1,m-aʔ,PROH-do,?
1,l-e<w>i-s,PV-<3>throw.PFV-INF,lewis
1,ma-l<w>ɨ-c',PROH-give<3>,?
1,hak-a,1.give-IMP,jɨq’as
1,e-ʁ-i<d>xu-r,IN-OUT-<4>appear.PFV-CVB,?
1,hac'ɨ-r,1.know.PFV-CVB,wac'as
1,ge-ʁ-e<r>č'u-s,UNDER-OUT-<2>move-INF,?
1,ǯ-iši-jne,NEG-become.PFV-COND,wɨkɨs
1,ge-ʁ-ile-r=a,UNDER-OUT-1.drag.IPFV-CVB=be,?
2,ki-ǯi-k-ad,<NEG>similar-ATTR,?
1,arga-r-a,1.stay.IPFV-CVB=be,adgas
1,ma-w-aʔ,PROH-3-do,?
1,s-uq'ʷa,PV-1.sit.down.IMP,?
1,qi-r-iš,RE-2-become.IMP,?
1,s-u<r>q'-a,PV-<2>sit-IMP,suwq'as
1,m-a<d>aʔ,PROH-<HPL>do,?
1,jetɨ-r,4.knock.PFV-CVB,?
1,l-uzu-r,PV-1.stand.PFV-CVB,?
1,jirq'ɨ-r,1.go.PFV-CVB,wuruʔus
1,lavʔi-r,put.on.PFV-CVB,?
1,jiq'-a,1.come-IMP,wuruʔus
1,l-eji-r,PV-1.raise.PFV-CVB,?
1,maʁˁʷ,1.come.PROH,?
1,j-irq'\i--r,1-go.PFV-CVB,?
1,haʔa=r=a,4.do.IPFV-CVB=be,?
1,uˤrxuˤ-d,save.PFV-ATTR,?
1,jaʁmiš kilšim-bɨr,gathering ?-PL,jaʁmiš ?
1,e<l>č'u-r,<HPL>IN.move-CVB,eč'us
1,s-ɨ<d>q'ɨ-r,PV-<HPL>sit.PFV-CVB,?
1,hac'a-r-i-maʔ,know.IPFV-CVB-PST-Q,?
1,ʁ-a<r>gʷa-r-ɨ-ma,PV-<IPFV>4.see.IPFV-CVB-INTRG,?
1,liʔi-r,4.eat.PFV-CVB,?
1,hɨwɨ-d,4.give.PFV-ATTR,hɨwɨs
1,qɨ-lc'a-r-a,RE-give.IPFV-CVB=be,?
1,qɨ-wɨlc'a-r=a-ni,RE-4.give.IPFV-CVB=be-CVB,?
1,w-iši-r-ɨ-ma,1-become.PFV-CVB-COP2-Q,wɨkɨs
1,huxu-ne,4.say.PFV-COND,?
1,Gaq',look.IMP,?
1,r-ɨwɨ-n,2-give.PFV-NMLZ,hɨwɨs
1,r-ɨwɨlc'a-r-ɨ-ma,2-give.IPFV-CVB-COP2-Q,hɨwɨs
1,r-ɨwɨlc'a-r=a,2-give.IPFV-CVB=be,hɨwɨs
1,kʲ-ixʲ-a,PV-4.write-IMP,?
1,kʲ-i<lʲ>xe-r=a,PV-<IPFV>4.write.IPFV-CVB=be,?
1,χ-ulka-r=a,PV-ask.IPFV-CVB=be,?
1,hɨwɨ-dʲ-a,4.give.PFV-ATTR-IN.EL,hɨwɨs
1,kʲ-ixi-r,PV-1.bury.PFV-CVB,kixäs
1,lulzu-r,get.up.PFV-CVB,?
1,q-udʁu-ga,?,?
1,gʲ-e<r>tu-nuw-dɨ,UNDER-<2>leave.PFV-OBL-ATTR,?
1,dutmiš r-iši-jne,? 2-become.PFV-COND,? wɨkɨs
1,hajir,?,?
5,jiχɨ-r,4.go.PFV-CVB,wuruʔus
1,ruʔu-d,4.become.IPFV-ATTR,wuruʔus
17,hɨʔɨ-r,4.do.PFV-CVB,waʔas
1,le-d-ika-s,PV-HPL-reach-INF,?
9,ruʔu-r=a,4.become.IPFV-CVB=be,wuruʔus
1,wɨʔɨt'i,?,?
4,w-ɨlc'a-r=a,3-give.IPFV-CVB=be,hɨwɨs
1,kʲ-ixi-s,PV-4.write-INF,?
4,χaˤr haʔa-r-i,learning 4.do.IPFV-CVB-COP2,χaˤr waʔas
4,haʔa-r-i,4.do.IPFV-CVB-COP2,waʔas
1,q'aʁarus,count-INF,q'aʁarɨn
1,bɨli,were[R],?
1,xu-ne,say.PFV-COND,xune
1,<d>alga-d,<HPL>speak.IPFV-ATTR,halgas
1,k-i<l>xe-r=a,PV-<IPFV>HPL.write.IPFV-CVB=be,?
1,hɨχɨ-r=a,4.go.PFV-CVB=be,wuruʔus
1,jiši-ne,1.become.PFV-COND,wɨkɨs
1,w-aʔa-r-i-jden,3-do.IPFV-CVB-COP2-IRR,waʔas
9,haʔa-s,4.do-INF,waʔas
1,l-ä<j>kar,<1>reach.PFV-CVB,läjkɨn
1,lä-j-e<r>ka-r-diš-i,<1>reach<IPFV>-CVB-NO-COP2,läjkɨn
1,hac'a-r=a,4.know.IPFV-CVB=be,wac'as
1,igadeka,?,?
1,hɨ<r>ga-r,<1>want.IPFV-CVB,hɨrgɨn
1,ič'edika,?,?
1,hɨga-di=ka,4.want-ATTR=SIMIL,?
1,rʲigulʲirowatʲ,change[R],rʲigulʲirowatʲ
1,haʔa-r=a=ma,4.do.IPFV-CVB=be=LIM,waʔas
4,ile-r=a,4.eat.IPFV-CVB=be,iles
24,haʔa-r=a,4.do.IPFV-CVB=be,waʔas
2,s-ü<d>q'ü-ne,PV-<HPL>sit.PFV-COND,siq'un
1,jiši-r=a,1.become.IPFV-CVB,wɨkɨs
1,hɨʔɨ-r=a,4.do.PFV-CVB=be,waʔas
1,huʔu-na,1.go.IPFV-CVB,wuruʔus
1,hargɨ-r=a,1.stay.PFV-CVB=be,hargɨn
1,huʔu-r,4.go.IPFV-CVB,wuruʔus
3,l-uʁu-ne,PV-fall-COND,luʁun
1,ʁiʁ,close,ʁiʁ
2,jɨχɨ-r,4.go.PFV-CVB,wuruʔus
1,äčuχu-r,open-CVB,äčuχun
1,s-i<d>xu-ne,DOWN-<4>appear.PFV-COND,sixun
4,huruʔu-r=a,4.go.IPFV-CVB=be,wuruʔus
5,jiši-r,4.become.PFV-CVB,wɨkɨs
1,hib,closed,hib
1,huxu-n,4.say.PFV-NMLZ,wuxus
1,hɨxɨ-r,4.go.PFV-CVB,wuruʔus
1,q-iq'a-s,RE-1.come.IPFV-INF,jirq'in
1,laχar=a,stay-CVB=be,?
4,h-uʔu-na,EMPH-up-there?,uʔu
3,huxu-r=a,4.say.PFV-CVB=be,wuxus
1,ʁiʁi-r,close.PFV-CVB,ʁiʁin
2,q-iq'a-s-ɨ,RE-1.come.IPFV-INF-FUT,jiq'ɨn
2,a<l>ga-r=a,<IPFV>IN.1.stay.IPFV-CVB=be,älgɨn
1,a<l>ga-r-dɨš,<IPFV>IN.1.stay.IPFV-CVB-NO,älgɨn
9,hɨxɨ-r,1.go.PFV-CVB,wuruʔus
1,laˤ<j>irχa-r=a,1.search.IPFV-CVB=be,laˤjirχɨn
1,q-ä<r>gɨ-r-ne,RE-<1>stay.PFV-CVB-COND,аьргын
1,huχu-na,4.say.PFV-CVB,huxus
2,qasɨ-r,listen-CVB,qasun
1,ǯ-iq'i-d,NEG-die.PFV-ATTR,wiq'es
4,ruʔu-r=a,1.become.IPFV-CVB=be,wuruʔus
1,huχu-n,4.say.PFV-NMLZ,huχun
1,jiši-ne,4.become.PFV-COND,wɨkɨs
1,w-ɨlc'a-r=i,3-give.IPFV-CVB-COP2,hɨwɨs
2,xu-ne,say.PFV-COND,huxus
1,huxu-r-xa-j,1.say.PFV-CVB-ADD-PST,huxus
1,fikɨr ma-w-aʔ,thought PROH-3-do,fikir waʔas
1,ma-w-aʔ,PROH-3-do,waʔas
1,hɨwɨ-r=a-j,NPL.give.PFV-CVB=be-PST,hɨwɨs
1,huxu-r=a,1.say.PFV-CVB=be,wuxus
1,quga<d>gɨ-r,<4>miss.PFV-CVB,qugadgɨn
1,w-aʔa,3-be,waʔas
10,d-iši-r,HPL-become.PFV-CVB,wɨkɨs
12,w-aʔa-r=a,3-do.IPFV-CVB=be,waʔas
